GrossAction,GrossAdventure,GrossAnimation,Gross Comedy,GrossCrime,GrossDocumentary,GrossDrama,GrossFamily,GrossFantasy,GrossFilm-Noir,GrossHistory,GrossHorror,GrossMusic,GrossMystery,GrossRomance,GrossSci-Fi,GrossSport,GrossThriller,GrossWar,GrossWestern
,,,66725326.22,,,6984897.061,,,,,,,,,,,,,
,,,99965819.82,,,78811477.52,,,,,,,,,,,,,
,,,104271780.5,,,22652753.78,,,,,,,,,,,,,
,,,44526496.06,,,27201102.86,,,,,,,,,,,,,
,,,41805194.62,,,75530695.16,,,,,,,,,,,,,
,,,44000427.48,,,39958417.6,,,,,,,,,,,,,
,,,50145902.42,,,10820935.43,,,,,,,,,,,,,
,,,112038355,,,7588231.304,,,,,,,,,,,,,
,,,68783038.25,,,11431225.71,,,,,,,,,,,,,
,,,113497537.5,,,10026184.94,,,,,,,,,,,,,
,,,66220681.5,,,42149164.66,,,,,,,,,,,,,
,,,84637985.83,,,48321684.7,,,,,,,,,,,,,
,,,98877002.6,,,25333859.14,,,,,,,,,,,,,
,,,59873354.24,,,29841217.6,,,,,,,,,,,,,
,,,77243794.65,,,9168509.79,,,,,,,,,,,,,
,,,89033451.83,,,44783800.17,,,,,,,,,,,,,
,,,53862005.3,,,30222756.69,,,,,,,,,,,,,
,,,63580655.78,,,8564084.507,,,,,,,,,,,,,
,,,72896416.22,,,19473052.98,,,,,,,,,,,,,
,,,60369841.81,,,15012819.74,,,,,,,,,,,,,
,,,66966335.67,,,25845866.15,,,,,,,,,,,,,
,,,97282913.12,,,61829905.52,,,,,,,,,,,,,
,,,57622440.38,,,47636828.58,,,,,,,,,,,,,
,,,53259854.01,,,80167485.92,,,,,,,,,,,,,
,,,65195877.18,,,9644943.347,,,,,,,,,,,,,
,,,80736929.46,,,16126717.78,,,,,,,,,,,,,
,,,139920246.2,,,16880843,,,,,,,,,,,,,
,,,61433931.41,,,19944718.94,,,,,,,,,,,,,
,,,71899781.75,,,26223902.45,,,,,,,,,,,,,
,,,82785126.06,,,84736709.11,,,,,,,,,,,,,
,,,71804603.46,,,15783679.4,,,,,,,,,,,,,
,,,72072546.69,,,34551768.06,,,,,,,,,,,,,
,,,181982653.9,,,33506011.36,,,,,,,,,,,,,
,,,181982653.9,,,69490805.96,,,,,,,,,,,,,
,,,181982653.9,,,43761261.29,,,,,,,,,,,,,
,,,125069502.8,,,93850916.18,,,,,,,,,,,,,
,,,96722106.62,,,14255720.06,,,,,,,,,,,,,
,,,58608434.54,,,45384112.45,,,,,,,,,,,,,
,,,75989361.29,,,90289138.52,,,,,,,,,,,,,
,,,64646755.09,,,14647795.06,,,,,,,,,,,,,
,,,64646755.09,,,15081421.5,,,,,,,,,,,,,
,,,67003837.47,,,11837361,,,,,,,,,,,,,
,,,126163676.6,,,78878858.49,,,,,,,,,,,,,
,,,91751503.9,,,13721451.03,,,,,,,,,,,,,
,,,86202775.4,,,14962254.75,,,,,,,,,,,,,
,,,57973071.28,,,30961266.89,,,,,,,,,,,,,
,,,75927105.69,,,64200088.3,,,,,,,,,,,,,
,,,135715231.5,,,52311232.18,,,,,,,,,,,,,
,,,128236613.4,,,18309141.39,,,,,,,,,,,,,
,,,76580967.46,,,11224625.42,,,,,,,,,,,,,
,,,106961510.9,,,21722722.75,,,,,,,,,,,,,
,,,88130857.64,,,13450351.61,,,,,,,,,,,,,
,,,80879113.27,,,28755411.17,,,,,,,,,,,,,
,,,176984986.4,,,100252665.1,,,,,,,,,,,,,
,,,62273414.86,,,74534095.61,,,,,,,,,,,,,
,,,64734387.2,,,46367218.3,,,,,,,,,,,,,
,,,95828206.41,,,20443241.02,,,,,,,,,,,,,
,,,87901701.03,,,38526860.15,,,,,,,,,,,,,
,,,66001848.69,,,55531769.37,,,,,,,,,,,,,
,,,69518956.37,,,63578158.07,,,,,,,,,,,,,
,,,116789899.5,,,15820240.52,,,,,,,,,,,,,
,,,110100833.2,,,26106459.23,,,,,,,,,,,,,
,,,76257287.98,,,17931196.96,,,,,,,,,,,,,
,,,76365485.53,,,11071158.79,,,,,,,,,,,,,
,,,53909560.46,,,13324937.3,,,,,,,,,,,,,
,,,72725474.76,,,43518270.96,,,,,,,,,,,,,
,,,149806436.9,,,149900148.9,,,,,,,,,,,,,
,,,74207699.18,,,41382110.73,,,,,,,,,,,,,
,,,74879873.59,,,12506297.68,,,,,,,,,,,,,
,,,86968440.38,,,12966472.04,,,,,,,,,,,,,
,,,56417010.31,,,33922685.31,,,,,,,,,,,,,
,,,68857106.43,,,21253387.05,,,,,,,,,,,,,
,,,90687183.17,,,13575544.77,,,,,,,,,,,,,
,,,146518072.3,,,30060279.97,,,,,,,,,,,,,
,,,240072928.5,,,30784466.73,,,,,,,,,,,,,
,,,139385319.7,,,28500258.1,,,,,,,,,,,,,
,,,184905110.2,,,13543364.43,,,,,,,,,,,,,
,,,92049897.91,,,12851290.2,,,,,,,,,,,,,
,,,92717249.52,,,30118555.19,,,,,,,,,,,,,
,,,91835169.6,,,30384700.77,,,,,,,,,,,,,
,,,97040393.28,,,37445605.25,,,,,,,,,,,,,
,,,74593494.42,,,25509828.29,,,,,,,,,,,,,
,,,121523321.5,,,37348221.91,,,,,,,,,,,,,
,,,126849637.3,,,12275206.03,,,,,,,,,,,,,
,,,67736670.46,,,23365550.12,,,,,,,,,,,,,
,,,88567678.43,,,18951075.56,,,,,,,,,,,,,
,,,86766517.44,,,46133126.38,,,,,,,,,,,,,
,,,77207877.97,,,22870992.85,,,,,,,,,,,,,
,,,165504461.9,,,73119422.1,,,,,,,,,,,,,
,,,195408671.4,,,66942924.17,,,,,,,,,,,,,
,,,65904371.74,,,34740295.13,,,,,,,,,,,,,
,,,71385836.27,,,24537482.54,,,,,,,,,,,,,
,,,109429389.2,,,88343914.1,,,,,,,,,,,,,
,,,81851889.46,,,23923948.29,,,,,,,,,,,,,
,,,251368841.4,,,20570557.05,,,,,,,,,,,,,
,,,79404321.36,,,37200842.34,,,,,,,,,,,,,
,,,123771040.4,,,22159424.48,,,,,,,,,,,,,
,,,73597316.47,,,47788012.55,,,,,,,,,,,,,
,,,81631042.1,,,39400470.67,,,,,,,,,,,,,
,,,127920333,,,22460391.09,,,,,,,,,,,,,
,,,62744194.43,,,35966738.72,,,,,,,,,,,,,
,,,139555540.2,,,110846853.3,,,,,,,,,,,,,
,,,90203478.91,,,54245064,,,,,,,,,,,,,
,,,65139888.44,,,83483192.44,,,,,,,,,,,,,
,,,155120690.9,,,271553648,,,,,,,,,,,,,
,,,57349133.5,,,47276007.4,,,,,,,,,,,,,
,,,109623850,,,16838452,,,,,,,,,,,,,
,,,147212281.6,,,30755879.3,,,,,,,,,,,,,
,,,100801521.2,,,37766987.11,,,,,,,,,,,,,
,,,155289692.2,,,26302326.85,,,,,,,,,,,,,
,,,96754741.36,,,21240563.06,,,,,,,,,,,,,
,,,124033067.4,,,19167059.25,,,,,,,,,,,,,
,,,137698774.3,,,41556998.26,,,,,,,,,,,,,
,,,106289055.1,,,54851133.14,,,,,,,,,,,,,
,,,155507364.1,,,26049619.69,,,,,,,,,,,,,
,,,85695298.6,,,33371836.62,,,,,,,,,,,,,
,,,164726099.6,,,82624813.41,,,,,,,,,,,,,
,,,113120559.8,,,44397265.4,,,,,,,,,,,,,
,,,228577600.2,,,14844747.94,,,,,,,,,,,,,
,,,118738814.1,,,63122562.07,,,,,,,,,,,,,
,,,98039164.83,,,35228724.92,,,,,,,,,,,,,
,,,79409445.05,,,86375169.27,,,,,,,,,,,,,
,,,83634661.82,,,52393883.27,,,,,,,,,,,,,
,,,107433861,,,54746275.57,,,,,,,,,,,,,
,,,106511944.5,,,21997474.63,,,,,,,,,,,,,
,,,135831397.2,,,37756776.92,,,,,,,,,,,,,
,,,109725768.9,,,78901691.39,,,,,,,,,,,,,
,,,98195173.52,,,38569514.47,,,,,,,,,,,,,
,,,89013494.56,,,30952619.59,,,,,,,,,,,,,
,,,72254132.7,,,28298421.01,,,,,,,,,,,,,
,,,128555947.1,,,63647798.71,,,,,,,,,,,,,
,,,102495524.5,,,34575628.14,,,,,,,,,,,,,
,,,143920768.3,,,64041591.03,,,,,,,,,,,,,
,,,242910643.6,,,16806821.48,,,,,,,,,,,,,
,,,69491898.56,,,21050898.24,,,,,,,,,,,,,
,,,69491898.56,,,33593201.76,,,,,,,,,,,,,
,,,115701717.3,,,34876084.84,,,,,,,,,,,,,
,,,123223706.6,,,37046509.36,,,,,,,,,,,,,
,,,137970372.6,,,50585190.87,,,,,,,,,,,,,
,,,108052727.9,,,34178638.22,,,,,,,,,,,,,
,,,242158968.9,,,75045576.21,,,,,,,,,,,,,
,,,159655949.4,,,16352874.36,,,,,,,,,,,,,
,,,86831569.06,,,152832833.3,,,,,,,,,,,,,
,,,84757371.98,,,105763454.1,,,,,,,,,,,,,
,,,115029973.4,,,29905665.07,,,,,,,,,,,,,
,,,98642587.06,,,66424849.04,,,,,,,,,,,,,
,,,138599895.3,,,79023142.75,,,,,,,,,,,,,
,,,157117903.8,,,81785609.82,,,,,,,,,,,,,
,,,84644710.58,,,37367924.17,,,,,,,,,,,,,
,,,80757771.63,,,22448047.11,,,,,,,,,,,,,
,,,196095729.5,,,39983426.79,,,,,,,,,,,,,
,,,196095729.5,,,48101642.59,,,,,,,,,,,,,
,,,89339570.62,,,52625746.77,,,,,,,,,,,,,
,,,98667767.97,,,39703358.39,,,,,,,,,,,,,
,,,257469764.7,,,48580163.78,,,,,,,,,,,,,
,,,76285571.76,,,44858165.5,,,,,,,,,,,,,
,,,111132653.7,,,39462550.75,,,,,,,,,,,,,
,,,170894305.6,,,44598058.02,,,,,,,,,,,,,
,,,257113841,,,38758592.87,,,,,,,,,,,,,
,,,87982775.52,,,29792008.03,,,,,,,,,,,,,
,,,95674903.94,,,122013759.2,,,,,,,,,,,,,
,,,140734937.8,,,27649164.92,,,,,,,,,,,,,
,,,122510564.2,,,50555661.81,,,,,,,,,,,,,
,,,90380124.29,,,18194544.14,,,,,,,,,,,,,
,,,109978971.1,,,47178747.89,,,,,,,,,,,,,
,,,280313064,,,35456750.96,,,,,,,,,,,,,
,,,105939142,,,43589324.63,,,,,,,,,,,,,
,,,91756466.44,,,43939435.07,,,,,,,,,,,,,
,,,139891851.6,,,88053074.06,,,,,,,,,,,,,
,,,105023519.5,,,28775496.15,,,,,,,,,,,,,
,,,96787448.44,,,42912051.6,,,,,,,,,,,,,
,,,108331281.1,,,32394122.98,,,,,,,,,,,,,
,,,229211711.3,,,46555418.93,,,,,,,,,,,,,
,,,172688500.9,,,88546147.63,,,,,,,,,,,,,
,,,97674696.26,,,73971736.6,,,,,,,,,,,,,
,,,159514824.7,,,34852422.72,,,,,,,,,,,,,
,,,92063473.46,,,78488697.75,,,,,,,,,,,,,
,,,112885870.4,,,51152672.26,,,,,,,,,,,,,
,,,127775245.5,,,38637420.88,,,,,,,,,,,,,
,,,106872585.9,,,23203537.11,,,,,,,,,,,,,
,,,92440402.03,,,101708393.7,,,,,,,,,,,,,
,,,86490528.74,,,62693851.88,,,,,,,,,,,,,
,,,97770305.73,,,44355178.49,,,,,,,,,,,,,
,,,131500866.9,,,63536216.53,,,,,,,,,,,,,
,,,86898142.7,,,37968656.77,,,,,,,,,,,,,
,,,159982087.4,,,28087388.5,,,,,,,,,,,,,
,,,160116951.1,,,22367267.35,,,,,,,,,,,,,
,,,143185079.8,,,91333064.46,,,,,,,,,,,,,
,,,106321631.2,,,25580396.1,,,,,,,,,,,,,
,,,165693801.1,,,125652856.4,,,,,,,,,,,,,
,,,265875606.2,,,94141207.5,,,,,,,,,,,,,
,,,145434985.6,,,93248952.89,,,,,,,,,,,,,
,,,174163521.4,,,32826864.26,,,,,,,,,,,,,
,,,96544427.59,,,87794327.61,,,,,,,,,,,,,
,,,232056666.5,,,46323216.42,,,,,,,,,,,,,
,,,106751631.5,,,41140176.25,,,,,,,,,,,,,
,,,96982060.19,,,45172058.63,,,,,,,,,,,,,
,,,101510614.5,,,43431537.26,,,,,,,,,,,,,
,,,108443266.8,,,47584315.21,,,,,,,,,,,,,
,,,150838652.8,,,75965237.5,,,,,,,,,,,,,
,,,150858076.5,,,26825722.51,,,,,,,,,,,,,
,,,175672891.2,,,36869562,,,,,,,,,,,,,
,,,213674484.4,,,88262807.91,,,,,,,,,,,,,
,,,163139078.1,,,37903685.28,,,,,,,,,,,,,
,,,110793750.4,,,55761249.34,,,,,,,,,,,,,
,,,197101127.4,,,99183646.89,,,,,,,,,,,,,
,,,127079742.5,,,26053326.96,,,,,,,,,,,,,
,,,102299711.3,,,64325363.74,,,,,,,,,,,,,
,,,187022836.7,,,126439249.7,,,,,,,,,,,,,
,,,115897718.2,,,24272901.63,,,,,,,,,,,,,
,,,178811793.4,,,107011270.3,,,,,,,,,,,,,
,,,106470181.4,,,85856192.49,,,,,,,,,,,,,
,,,166746435.5,,,63470588.05,,,,,,,,,,,,,
,,,180693059.1,,,25553126.9,,,,,,,,,,,,,
,,,174131412.4,,,56245409.23,,,,,,,,,,,,,
,,,207264574.3,,,42991844.68,,,,,,,,,,,,,
,,,161715286.9,,,46314113.99,,,,,,,,,,,,,
,,,222754243.4,,,30875192.4,,,,,,,,,,,,,
,,,119349439.3,,,69117905.53,,,,,,,,,,,,,
,,,196911100.1,,,149198845.6,,,,,,,,,,,,,
,,,140461894.7,,,29638953,,,,,,,,,,,,,
,,,243327343.3,,,34176234.49,,,,,,,,,,,,,
,,,147762669.4,,,112464275.9,,,,,,,,,,,,,
,,,148657786.2,,,35537844.56,,,,,,,,,,,,,
,,,187418706.9,,,89870726.92,,,,,,,,,,,,,
,,,118519694.6,,,53790082.46,,,,,,,,,,,,,
,,,117477621.4,,,40331341.8,,,,,,,,,,,,,
,,,113357109.3,,,41801180.27,,,,,,,,,,,,,
,,,146666847.7,,,40655656.42,,,,,,,,,,,,,
,,,154247118.4,,,28498704.22,,,,,,,,,,,,,
,,,170642492.2,,,28725749.05,,,,,,,,,,,,,
,,,162339702.5,,,53679378.36,,,,,,,,,,,,,
,,,136048124.5,,,38914746.93,,,,,,,,,,,,,
,,,140376835.8,,,124077672.5,,,,,,,,,,,,,
,,,130469952.5,,,193137103.1,,,,,,,,,,,,,
,,,154765462,,,33936648.12,,,,,,,,,,,,,
,,,188250568.2,,,68947515.49,,,,,,,,,,,,,
,,,169357735.8,,,31419303.56,,,,,,,,,,,,,
,,,150483884,,,31066215.18,,,,,,,,,,,,,
,,,215102669.8,,,61799884.5,,,,,,,,,,,,,
,,,130749734.9,,,33163515.48,,,,,,,,,,,,,
,,,206990677.6,,,37957468.65,,,,,,,,,,,,,
,,,145728970.3,,,59733698.83,,,,,,,,,,,,,
,,,155763016.6,,,52071519.59,,,,,,,,,,,,,
,,,137813225.2,,,43494502.27,,,,,,,,,,,,,
,,,149574811.9,,,55305968.84,,,,,,,,,,,,,
,,,120460578.7,,,58570764.86,,,,,,,,,,,,,
,,,149936827.3,,,95975670.37,,,,,,,,,,,,,
,,,149948387.4,,,35570549.95,,,,,,,,,,,,,
,,,155236524,,,34431585.73,,,,,,,,,,,,,
,,,199613002.5,,,46164986.67,,,,,,,,,,,,,
,,,186287424.7,,,59139245.27,,,,,,,,,,,,,
,,,139930592.3,,,71082588.64,,,,,,,,,,,,,
,,,238868131.9,,,73323101.26,,,,,,,,,,,,,
,,,156991505.5,,,33484036.7,,,,,,,,,,,,,
,,,142482327.7,,,36997769.69,,,,,,,,,,,,,
,,,150756650.1,,,81122022.2,,,,,,,,,,,,,
,,,222123789.2,,,63635298.71,,,,,,,,,,,,,
,,,172009153.8,,,83505951.7,,,,,,,,,,,,,
,,,222851946.2,,,68163609.24,,,,,,,,,,,,,
,,,147199051.3,,,56212693.05,,,,,,,,,,,,,
,,,147199051.3,,,55235671.26,,,,,,,,,,,,,
,,,177128819.7,,,83148060.55,,,,,,,,,,,,,
,,,166606485.1,,,47294427.17,,,,,,,,,,,,,
,,,170193870.5,,,42723227.72,,,,,,,,,,,,,
,,,192159123.6,,,47699331.83,,,,,,,,,,,,,
,,,163455650.7,,,125179774.3,,,,,,,,,,,,,
,,,166044172.5,,,39368438.42,,,,,,,,,,,,,
,,,172935165.4,,,97066225.99,,,,,,,,,,,,,
,,,214823261.5,,,35801249.23,,,,,,,,,,,,,
,,,201462211.8,,,38621959.54,,,,,,,,,,,,,
,,,183267174.3,,,49667636.77,,,,,,,,,,,,,
,,,175237442.4,,,40977838.92,,,,,,,,,,,,,
,,,148525103.3,,,66587707.75,,,,,,,,,,,,,
,,,155035809.1,,,37141012.24,,,,,,,,,,,,,
,,,332145462.9,,,34366225,,,,,,,,,,,,,
,,,221146062.7,,,71888410.92,,,,,,,,,,,,,
,,,202687344.1,,,81749656.64,,,,,,,,,,,,,
,,,154163821.7,,,62970270.33,,,,,,,,,,,,,
,,,235655282.5,,,36567135.73,,,,,,,,,,,,,
,,,174472548.5,,,47417221.42,,,,,,,,,,,,,
,,,214192653.1,,,39319850.07,,,,,,,,,,,,,
,,,185863718.8,,,57508695.67,,,,,,,,,,,,,
,,,157330429,,,45632843.64,,,,,,,,,,,,,
,,,163395149.2,,,36721497.08,,,,,,,,,,,,,
,,,196861119.4,,,134179393.5,,,,,,,,,,,,,
,,,240525923.2,,,49445100.58,,,,,,,,,,,,,
,,,182816955.3,,,108241794.1,,,,,,,,,,,,,
,,,223728264.3,,,54931818.06,,,,,,,,,,,,,
,,,294437078.2,,,55721544.14,,,,,,,,,,,,,
,,,182068999.9,,,54841777.23,,,,,,,,,,,,,
,,,232432016.1,,,48047770.78,,,,,,,,,,,,,
,,,188024979.1,,,48047770.78,,,,,,,,,,,,,
,,,234780802.7,,,90948138.35,,,,,,,,,,,,,
,,,199268484.2,,,44809334.35,,,,,,,,,,,,,
,,,188234732.7,,,44809334.35,,,,,,,,,,,,,
,,,238497579.7,,,37805352.78,,,,,,,,,,,,,
,,,258198966.4,,,90308673.11,,,,,,,,,,,,,
,,,168324146.5,,,37708588.46,,,,,,,,,,,,,
,,,168324146.5,,,56719432.74,,,,,,,,,,,,,
,,,238136751.6,,,40570769.08,,,,,,,,,,,,,
,,,248971608.8,,,39230549.11,,,,,,,,,,,,,
,,,196838717.3,,,110267760.9,,,,,,,,,,,,,
,,,230786553.8,,,44748132.41,,,,,,,,,,,,,
,,,302653591.5,,,48338093.09,,,,,,,,,,,,,
,,,210970986.9,,,48338093.09,,,,,,,,,,,,,
,,,206028592.2,,,42663872.03,,,,,,,,,,,,,
,,,231607942.6,,,44291400.02,,,,,,,,,,,,,
,,,190081462.9,,,48208656.43,,,,,,,,,,,,,
,,,208715179.5,,,34483063.36,,,,,,,,,,,,,
,,,254934462.4,,,127769823.7,,,,,,,,,,,,,
,,,208951890,,,72701122.3,,,,,,,,,,,,,
,,,229233666.7,,,74815134.52,,,,,,,,,,,,,
,,,365778546.7,,,45342949.61,,,,,,,,,,,,,
,,,310566881.9,,,48297016.3,,,,,,,,,,,,,
,,,243471058.1,,,166440735.7,,,,,,,,,,,,,
,,,376204664.1,,,55733451.31,,,,,,,,,,,,,
,,,275134635.5,,,140694568,,,,,,,,,,,,,
,,,238664800.4,,,56133453.96,,,,,,,,,,,,,
,,,224729132.7,,,37323913.83,,,,,,,,,,,,,
,,,367274961.3,,,57739055.61,,,,,,,,,,,,,
,,,209077592.4,,,53491140.15,,,,,,,,,,,,,
,,,230136696.6,,,55719962.66,,,,,,,,,,,,,
,,,236371134.5,,,74197456.46,,,,,,,,,,,,,
,,,228236149.6,,,40326245.79,,,,,,,,,,,,,
,,,237694798.2,,,57647090.54,,,,,,,,,,,,,
,,,288109373.1,,,90635685.86,,,,,,,,,,,,,
,,,264811448.1,,,50283675.72,,,,,,,,,,,,,
,,,280520178.4,,,50283675.72,,,,,,,,,,,,,
,,,274884637.5,,,66536707.84,,,,,,,,,,,,,
,,,240962757.2,,,60690728.52,,,,,,,,,,,,,
,,,320736234.2,,,37327707.8,,,,,,,,,,,,,
,,,358878551.1,,,152646087.3,,,,,,,,,,,,,
,,,263339826.9,,,117500511.6,,,,,,,,,,,,,
,,,246171699,,,67307934.12,,,,,,,,,,,,,
,,,265320412.2,,,43416026.41,,,,,,,,,,,,,
,,,462865859.7,,,81637765.65,,,,,,,,,,,,,
,,,398143886,,,37940794.64,,,,,,,,,,,,,
,,,379071046.2,,,49746074.2,,,,,,,,,,,,,
,,,299863429.9,,,56905123.71,,,,,,,,,,,,,
,,,327832246.3,,,92760058.07,,,,,,,,,,,,,
,,,359444878.7,,,44737830.57,,,,,,,,,,,,,
,,,306093699.4,,,91091130.9,,,,,,,,,,,,,
,,,418385799.5,,,62132102.61,,,,,,,,,,,,,
,,,344819465,,,71031056.68,,,,,,,,,,,,,
,,,329000088.5,,,37789450.64,,,,,,,,,,,,,
,,,300922802.6,,,42921207.82,,,,,,,,,,,,,
,,,282285038.5,,,64031552.35,,,,,,,,,,,,,
,,,314385000.9,,,54983095.93,,,,,,,,,,,,,
,,,367579465.5,,,62514377.51,,,,,,,,,,,,,
,,,368009346.4,,,78153579.63,,,,,,,,,,,,,
,,,384259238.6,,,59163630.41,,,,,,,,,,,,,
,,,331996729.2,,,70414319.33,,,,,,,,,,,,,
,,,367879510.2,,,61330167.81,,,,,,,,,,,,,
,,,326453252.1,,,44526496.06,,,,,,,,,,,,,
,,,346851851.8,,,44000427.48,,,,,,,,,,,,,
,,,368953799.3,,,50145902.42,,,,,,,,,,,,,
,,,376792019,,,57547206.93,,,,,,,,,,,,,
,,,359222580,,,112038355,,,,,,,,,,,,,
,,,387543108.6,,,65528356.12,,,,,,,,,,,,,
,,,561982453,,,214252014.1,,,,,,,,,,,,,
,,,503520493.4,,,45571653.84,,,,,,,,,,,,,
,,,446617450.8,,,40326291.15,,,,,,,,,,,,,
,,,425758336.7,,,124672373.9,,,,,,,,,,,,,
,,,476064185.1,,,55771097.85,,,,,,,,,,,,,
,,,541076199,,,51842552.58,,,,,,,,,,,,,
,,,531773906.1,,,47393189.16,,,,,,,,,,,,,
,,,549551961.6,,,87157978.18,,,,,,,,,,,,,
,,,528220122.7,,,55744094.52,,,,,,,,,,,,,
,,,589549492.9,,,46960816.61,,,,,,,,,,,,,
,,,629961711.7,,,48163266.21,,,,,,,,,,,,,
,,,802626000,,,54029057.52,,,,,,,,,,,,,
,,,874277297.3,,,51588001.06,,,,,,,,,,,,,
,,,,,,77243794.65,,,,,,,,,,,,,
,,,,,,53862005.3,,,,,,,,,,,,,
,,,,,,151190626,,,,,,,,,,,,,
,,,,,,151190626,,,,,,,,,,,,,
,,,,,,68146286.09,,,,,,,,,,,,,
,,,,,,55881861.36,,,,,,,,,,,,,
,,,,,,153842201.1,,,,,,,,,,,,,
,,,,,,97282913.12,,,,,,,,,,,,,
,,,,,,57622440.38,,,,,,,,,,,,,
,,,,,,65195877.18,,,,,,,,,,,,,
,,,,,,53891764.56,,,,,,,,,,,,,
,,,,,,53891764.56,,,,,,,,,,,,,
,,,,,,71341792.05,,,,,,,,,,,,,
,,,,,,71341792.05,,,,,,,,,,,,,
,,,,,,104732971.1,,,,,,,,,,,,,
,,,,,,71899781.75,,,,,,,,,,,,,
,,,,,,111718042.1,,,,,,,,,,,,,
,,,,,,72072546.69,,,,,,,,,,,,,
,,,,,,45719532.13,,,,,,,,,,,,,
,,,,,,158851171.8,,,,,,,,,,,,,
,,,,,,58608434.54,,,,,,,,,,,,,
,,,,,,70436682.56,,,,,,,,,,,,,
,,,,,,67003837.47,,,,,,,,,,,,,
,,,,,,62281236.88,,,,,,,,,,,,,
,,,,,,89579239.09,,,,,,,,,,,,,
,,,,,,97901697.86,,,,,,,,,,,,,
,,,,,,94171165.67,,,,,,,,,,,,,
,,,,,,74235823.29,,,,,,,,,,,,,
,,,,,,128760451.7,,,,,,,,,,,,,
,,,,,,74489184.04,,,,,,,,,,,,,
,,,,,,51019300.25,,,,,,,,,,,,,
,,,,,,135715231.5,,,,,,,,,,,,,
,,,,,,83195619.85,,,,,,,,,,,,,
,,,,,,96960953.44,,,,,,,,,,,,,
,,,,,,80958426.25,,,,,,,,,,,,,
,,,,,,136216329.3,,,,,,,,,,,,,
,,,,,,119007635.1,,,,,,,,,,,,,
,,,,,,48529647.37,,,,,,,,,,,,,
,,,,,,159240995.9,,,,,,,,,,,,,
,,,,,,83754721.13,,,,,,,,,,,,,
,,,,,,151032010,,,,,,,,,,,,,
,,,,,,85246640.03,,,,,,,,,,,,,
,,,,,,82881729.18,,,,,,,,,,,,,
,,,,,,55513545.05,,,,,,,,,,,,,
,,,,,,49328516.67,,,,,,,,,,,,,
,,,,,,64734387.2,,,,,,,,,,,,,
,,,,,,87901701.03,,,,,,,,,,,,,
,,,,,,96036786.7,,,,,,,,,,,,,
,,,,,,117416551.7,,,,,,,,,,,,,
,,,,,,70195162.49,,,,,,,,,,,,,
,,,,,,77118403.73,,,,,,,,,,,,,
,,,,,,109155963.9,,,,,,,,,,,,,
,,,,,,69518956.37,,,,,,,,,,,,,
,,,,,,76257287.98,,,,,,,,,,,,,
,,,,,,62518639.49,,,,,,,,,,,,,
,,,,,,71832411.88,,,,,,,,,,,,,
,,,,,,188439494.3,,,,,,,,,,,,,
,,,,,,72725474.76,,,,,,,,,,,,,
,,,,,,60931949.54,,,,,,,,,,,,,
,,,,,,98438381.14,,,,,,,,,,,,,
,,,,,,86968440.38,,,,,,,,,,,,,
,,,,,,91668269.3,,,,,,,,,,,,,
,,,,,,56417010.31,,,,,,,,,,,,,
,,,,,,159701729,,,,,,,,,,,,,
,,,,,,82384768.13,,,,,,,,,,,,,
,,,,,,139385319.7,,,,,,,,,,,,,
,,,,,,136634761.9,,,,,,,,,,,,,
,,,,,,91835169.6,,,,,,,,,,,,,
,,,,,,118768269.1,,,,,,,,,,,,,
,,,,,,118768269.1,,,,,,,,,,,,,
,,,,,,74593494.42,,,,,,,,,,,,,
,,,,,,91684072.25,,,,,,,,,,,,,
,,,,,,121523321.5,,,,,,,,,,,,,
,,,,,,126849637.3,,,,,,,,,,,,,
,,,,,,106776282.4,,,,,,,,,,,,,
,,,,,,67736670.46,,,,,,,,,,,,,
,,,,,,68019903.84,,,,,,,,,,,,,
,,,,,,95108386.92,,,,,,,,,,,,,
,,,,,,58922284.7,,,,,,,,,,,,,
,,,,,,77207877.97,,,,,,,,,,,,,
,,,,,,125727057.4,,,,,,,,,,,,,
,,,,,,111817779.7,,,,,,,,,,,,,
,,,,,,65904371.74,,,,,,,,,,,,,
,,,,,,71973859.71,,,,,,,,,,,,,
,,,,,,79404321.36,,,,,,,,,,,,,
,,,,,,68405951.81,,,,,,,,,,,,,
,,,,,,67593278.62,,,,,,,,,,,,,
,,,,,,84776129.81,,,,,,,,,,,,,
,,,,,,73597316.47,,,,,,,,,,,,,
,,,,,,62744194.43,,,,,,,,,,,,,
,,,,,,90203478.91,,,,,,,,,,,,,
,,,,,,125606357.7,,,,,,,,,,,,,
,,,,,,68089471.57,,,,,,,,,,,,,
,,,,,,80021301.6,,,,,,,,,,,,,
,,,,,,109623850,,,,,,,,,,,,,
,,,,,,69573267.8,,,,,,,,,,,,,
,,,,,,113248142.7,,,,,,,,,,,,,
,,,,,,99185382.23,,,,,,,,,,,,,
,,,,,,82063445.52,,,,,,,,,,,,,
,,,,,,94089611.03,,,,,,,,,,,,,
,,,,,,72858800.18,,,,,,,,,,,,,
,,,,,,87126468.05,,,,,,,,,,,,,
,,,,,,124033067.4,,,,,,,,,,,,,
,,,,,,106289055.1,,,,,,,,,,,,,
,,,,,,164726099.6,,,,,,,,,,,,,
,,,,,,101403338.8,,,,,,,,,,,,,
,,,,,,228577600.2,,,,,,,,,,,,,
,,,,,,98039164.83,,,,,,,,,,,,,
,,,,,,109184513.8,,,,,,,,,,,,,
